datetime,AAPL,AXP,BA,GE,JNJ,JPM,KO,MCD,MSFT,VZ,WMT,XOM
2011-04-07,12.07429,46.16,74.29,156.53847,59.48,47.4,33.72,76.01,26.2,37.76,53.0,85.76
2011-04-08,11.96643,46.28,73.47,155.30769,59.46,46.84,33.635,76.04,26.07,37.72,52.54,85.95
2011-04-11,11.81429,46.38,73.76,155.23077,59.86,46.86,33.7,76.25,25.98,37.85,52.82,85.16
2011-04-12,11.87143,46.02,73.08,153.92308,59.94,46.64,33.45,76.66,25.64,37.64,53.52,83.18
2011-04-13,12.00464,46.1,72.13,153.38461,59.6,46.25,33.64,76.89,25.63,37.69,53.63,83.16
2011-04-14,11.87214,45.88,72.3,153.84616,60.02,44.97,34.155,77.07,25.42,37.71,53.5,83.44
2011-04-15,11.695,46.25,72.6,154.15384,60.56,44.89,34.005,77.38,25.37,37.85,53.55,84.29
2011-04-18,11.85179,46.06,72.79,153.69231,60.46,43.96,33.655,77.0,25.08,37.31,53.31,83.1
2011-04-19,12.06643,46.64,73.15,155.92308,62.69,44.65,33.545,76.6,25.15,37.24,53.35,83.8
2011-04-20,12.22893,47.0,75.07,156.92308,64.39,44.56,33.925,78.4,25.76,37.79,53.69,85.65
2011-04-21,12.525,47.11,75.44,153.46153,64.07,44.68,33.94,76.91,25.52,36.91,53.58,86.36
2011-04-25,12.6075,47.05,74.9,153.0,64.11,44.61,33.87,77.13,25.61,36.99,53.37,86.22
2011-04-26,12.515,47.1,75.55,154.61539,64.95,45.12,33.465,76.94,26.19,37.63,53.91,87.42
2011-04-27,12.50536,47.62,76.12,158.84616,65.57,45.5,33.5,77.87,26.38,38.25,54.42,87.78
2011-04-28,12.38393,48.52,78.55,158.46153,65.38,45.85,33.705,78.03,26.71,38.27,54.69,87.34
2011-04-29,12.50464,49.08,79.78,157.30769,65.72,45.63,33.73,78.31,25.92,37.78,54.98,87.98
2011-05-02,12.36714,49.65,79.53,157.53847,66.21,45.18,33.86,78.64,25.66,37.56,55.04,86.97
2011-05-03,12.43571,49.9,79.51,158.76923,66.26,45.92,33.94,78.94,25.81,37.8,55.46,85.62
2011-05-04,12.48464,49.7,78.84,155.92308,65.67,45.5,33.73,79.07,26.06,37.67,55.37,84.81
2011-05-05,12.38393,49.52,78.45,153.07692,65.01,45.17,33.35,78.6,25.79,37.12,55.07,82.62
2011-05-06,12.38071,50.2,79.31,153.92308,65.27,45.04,33.45,78.7,25.87,37.28,55.02,82.69
2011-05-09,12.41429,50.19,79.64,154.38461,65.63,44.96,33.475,79.31,25.83,37.24,55.1,83.18
2011-05-10,12.48036,50.17,79.95,156.15384,65.76,45.16,33.67,79.71,25.67,37.57,55.53,83.34
2011-05-11,12.40107,49.83,79.08,154.53847,66.57,44.23,33.66,79.51,25.36,37.26,55.17,81.12
2011-05-12,12.3775,49.54,79.41,154.92308,67.19,44.09,34.155,80.66,25.32,37.43,55.72,81.05
2011-05-13,12.16071,49.49,79.03,153.0,66.62,43.15,34.09,80.74,25.03,37.26,55.72,80.87
2011-05-16,11.90357,50.07,77.77,152.0,66.37,42.88,33.915,81.14,24.57,36.97,56.06,80.24
2011-05-17,12.005,50.76,76.68,150.69231,66.4,43.81,33.995,80.93,24.52,37.11,55.54,80.41
2011-05-18,12.13821,51.06,77.14,152.0,66.5,44.08,34.15,81.5,24.69,37.09,55.18,81.74
2011-05-19,12.16179,51.82,78.02,153.53847,66.39,44.0,34.23,82.51,24.72,37.32,55.48,82.33
2011-05-20,11.97214,51.19,77.52,150.92308,65.69,43.13,34.15,82.33,24.49,37.15,55.29,81.57
2011-05-23,11.94286,51.12,76.28,149.15384,65.56,42.55,33.745,82.5,24.17,36.85,55.22,80.67
2011-05-24,11.86393,50.56,75.57,146.92308,65.78,42.34,33.735,82.64,24.15,36.9,54.78,81.29
2011-05-25,12.02786,50.41,76.32,147.84616,66.29,42.27,33.455,82.72,24.19,36.4,54.56,81.96
2011-05-26,11.96429,50.68,76.66,149.38461,65.51,42.45,33.35,82.43,24.67,36.61,54.62,82.39
2011-05-27,12.05036,51.13,76.99,149.53847,66.77,42.79,33.255,81.62,24.76,36.67,54.7,82.63
2011-05-31,12.4225,51.6,78.03,151.07692,67.29,43.24,33.405,81.54,25.01,36.93,55.22,83.47
2011-06-01,12.33964,49.91,75.35,147.15384,66.48,41.76,33.38,80.98,24.43,36.27,54.3,82.03
2011-06-02,12.36071,50.09,75.69,146.84616,66.48,41.61,33.02,80.75,24.22,36.17,53.55,81.33
2011-06-03,12.26571,49.28,74.84,144.76923,66.09,41.57,32.765,80.54,23.91,35.63,53.66,81.18
2011-06-06,12.07286,48.78,74.58,142.0,66.05,40.53,32.71,80.7,24.01,35.21,53.76,80.29
2011-06-07,11.85857,48.89,74.18,142.15384,65.5,40.72,32.6,81.14,24.06,35.38,53.83,80.0
2011-06-08,11.86571,48.1,73.85,142.38461,66.14,40.39,32.7,81.15,23.94,35.9,53.69,80.76
2011-06-09,11.83893,48.33,74.18,142.92308,66.78,40.98,32.945,81.26,23.96,35.67,53.62,81.18
2011-06-10,11.63929,47.74,72.69,140.92308,66.09,41.05,32.695,80.36,23.71,35.19,52.72,79.78
2011-06-13,11.66429,48.24,72.94,141.46153,66.59,41.67,32.56,80.73,24.04,35.63,52.62,79.23
2011-06-14,11.87286,48.15,74.64,143.07692,67.1,41.61,32.805,81.47,24.22,35.58,52.91,80.38
2011-06-15,11.66964,47.28,73.85,141.46153,66.16,40.68,32.485,81.24,23.74,35.12,52.32,78.66
2011-06-16,11.61286,48.41,74.01,141.84616,66.32,40.36,32.745,81.81,24.0,35.24,52.83,79.22
2011-06-17,11.43786,48.5,74.16,142.23077,66.29,40.8,32.81,82.52,24.26,35.51,52.82,79.02
2011-06-20,11.26143,48.88,74.52,142.15384,66.51,40.48,32.915,82.69,24.47,35.65,53.04,79.71
2011-06-21,11.61786,49.55,73.98,144.69231,66.49,40.91,33.13,82.8,24.76,35.99,53.29,80.57
2011-06-22,11.52179,49.85,72.12,142.76923,66.07,40.69,33.2,82.65,24.65,35.94,53.01,79.82
2011-06-23,11.82964,49.21,71.25,141.38461,65.67,40.07,32.49,82.29,24.63,36.05,53.29,78.44
2011-06-24,11.65536,48.34,71.26,138.23077,65.06,39.49,32.465,81.84,24.3,36.0,52.41,76.78
2011-06-27,11.85857,49.54,71.62,140.61539,65.25,39.88,32.605,82.32,25.2,36.4,52.29,77.92
2011-06-28,11.97357,49.82,72.09,141.84616,65.91,39.54,33.015,84.35,25.8,36.57,52.53,79.63
2011-06-29,11.93,50.92,72.72,142.76923,66.31,40.45,33.355,84.57,25.62,36.72,52.64,80.25
2011-06-30,11.98821,51.7,73.93,145.07692,66.52,40.94,33.645,84.32,26.0,37.23,53.14,81.38
2011-07-01,12.25929,52.34,74.27,147.69231,67.3,41.58,34.045,85.65,26.02,37.8,53.51,82.01
2011-07-05,12.47964,52.33,74.15,146.46153,67.62,41.03,34.15,85.64,26.03,37.82,53.39,81.6
2011-07-06,12.56286,52.76,74.74,146.53847,67.55,40.56,34.265,85.86,26.33,37.54,53.72,81.57
2011-07-07,12.75714,53.59,75.99,148.46153,67.92,41.32,34.375,86.06,26.77,37.42,54.49,82.36
2011-07-08,12.84679,53.07,75.07,146.07692,67.57,40.74,34.34,85.6,26.92,37.48,54.08,82.42
2011-07-11,12.64286,52.27,73.35,143.30769,67.27,39.43,34.05,85.35,26.63,37.12,53.87,81.9
2011-07-12,12.63393,52.4,71.93,141.38461,67.03,39.39,33.925,84.99,26.54,37.09,53.94,81.89
2011-07-13,12.78643,51.95,72.17,142.38461,67.63,39.62,34.03,84.96,26.63,36.94,54.02,82.48
2011-07-14,12.7775,51.38,71.19,142.53847,67.66,40.35,33.835,85.81,26.47,36.88,53.63,82.24
2011-07-15,13.03286,51.81,71.28,141.61539,67.45,39.98,33.765,85.48,26.78,36.82,53.63,83.0
2011-07-18,13.35,51.33,69.55,140.69231,67.09,39.83,33.56,85.4,26.59,36.71,53.32,82.65
2011-07-19,13.45893,51.81,70.53,142.92308,66.72,40.39,34.66,86.21,27.54,36.97,53.97,83.63
2011-07-20,13.81786,52.09,72.07,144.53847,66.24,40.96,34.435,86.27,27.06,37.33,53.89,83.3
2011-07-21,13.83179,52.58,72.89,147.38461,66.47,42.29,34.67,86.54,27.1,37.57,54.47,85.02
2011-07-22,14.04643,52.24,72.67,146.46153,66.72,42.19,34.865,88.56,27.53,36.74,54.52,85.22
2011-07-25,14.23214,51.81,71.31,145.84616,66.25,41.69,34.63,88.12,27.91,36.22,53.97,84.57
2011-07-26,14.4075,51.57,70.16,142.76923,65.92,41.44,34.595,88.02,28.08,36.28,53.59,84.37
2011-07-27,14.02107,50.48,70.63,139.30769,65.23,40.67,34.345,87.09,27.33,36.21,53.25,83.31
2011-07-28,13.99357,50.55,70.66,139.30769,65.08,40.68,34.405,86.78,27.72,35.66,52.99,81.46
2011-07-29,13.94571,50.04,70.47,137.76923,64.79,40.45,34.005,86.48,27.4,35.29,52.71,79.79
2011-08-01,14.16964,50.02,70.33,138.23077,64.41,40.44,33.865,86.39,27.27,35.87,52.62,79.6
2011-08-02,13.88964,48.52,67.7,132.38461,63.43,39.84,33.535,85.06,26.8,35.49,51.68,77.84
2011-08-03,14.02036,48.86,67.34,134.38461,63.41,39.9,34.2,85.54,26.92,35.97,51.28,77.72
2011-08-04,13.4775,46.84,63.09,126.69231,61.84,37.92,32.91,84.28,25.94,34.92,50.1,73.84
2011-08-05,13.34357,47.21,62.75,127.0,62.71,37.6,33.385,85.08,25.68,35.05,50.85,74.82
2011-08-08,12.61464,43.04,58.71,118.69231,61.12,34.06,32.56,82.11,24.48,33.12,48.92,70.19
2011-08-09,13.3575,46.1,62.34,122.76923,62.2,36.4,33.34,85.96,25.58,34.29,50.82,71.64
2011-08-10,12.98893,42.8,57.41,116.07692,60.2,34.37,31.98,84.08,24.2,33.66,48.41,68.03
2011-08-11,13.34643,45.07,58.85,120.61539,63.44,36.69,33.235,86.28,25.19,34.62,49.73,71.58
2011-08-12,13.46393,44.89,61.75,122.15385,63.36,35.91,33.57,86.5,25.1,34.3,49.75,72.0
2011-08-15,13.69321,45.82,62.7,126.07692,64.59,36.88,34.1,86.82,25.51,35.05,49.98,74.29
2011-08-16,13.58857,44.89,62.23,124.23077,64.36,36.03,34.085,86.67,25.35,34.88,51.92,73.5
2011-08-17,13.58714,45.86,62.18,124.84615,64.26,36.57,34.64,87.5,25.25,35.61,51.55,74.16
2011-08-18,13.07321,44.28,58.93,118.0,63.16,35.19,33.88,85.61,24.67,35.07,51.79,70.94
2011-08-19,12.71536,44.47,57.54,116.07692,63.14,34.35,33.55,87.23,24.05,34.71,52.3,69.8
2011-08-22,12.73,44.6,58.38,116.23077,63.29,33.41,33.635,87.76,23.98,34.82,52.19,70.18
2011-08-23,13.34286,46.42,60.77,119.53846,64.97,34.78,34.53,89.53,24.72,35.96,53.21,73.66
2011-08-24,13.435,48.08,61.69,120.92308,65.53,35.83,34.84,90.13,24.9,36.47,53.37,73.54
2011-08-25,13.34714,48.09,61.1,118.84615,64.55,35.72,33.985,88.71,24.57,35.77,52.7,71.77
2011-08-26,13.69929,48.48,62.8,119.53846,64.28,36.21,34.25,89.93,25.25,35.76,52.9,72.64
2011-08-29,13.9275,48.55,64.6,123.38461,65.86,37.64,34.865,90.79,25.84,36.14,53.19,74.12
2011-08-30,13.92821,48.66,66.03,124.0,65.77,37.06,34.93,90.78,26.23,36.31,52.82,73.91
2011-08-31,13.74393,49.71,66.86,125.46154,65.8,37.56,35.225,90.41,26.6,36.17,53.19,74.02
2011-09-01,13.60821,49.5,66.05,124.61539,65.33,36.3,35.225,90.07,26.21,35.88,52.65,73.49
2011-09-02,13.35893,48.51,64.03,121.23077,64.07,34.63,34.87,89.09,25.8,35.56,52.03,72.14
2011-09-06,13.56214,48.06,62.77,117.30769,64.64,33.44,34.715,88.82,25.51,35.22,51.68,71.15
2011-09-07,13.71179,49.98,64.9,121.53846,65.43,34.82,35.4,89.29,26.0,35.62,52.42,73.65
2011-09-08,13.71929,49.53,62.81,119.92308,64.95,33.51,35.585,88.61,26.22,35.38,52.21,72.82
2011-09-09,13.48143,47.28,61.79,116.07692,63.64,32.08,34.685,85.03,25.74,35.24,51.36,71.01
2011-09-12,13.56929,47.46,62.39,115.46154,63.59,32.42,34.69,86.19,25.89,35.25,51.82,71.84
2011-09-13,13.73643,47.9,62.85,118.53846,63.61,32.49,34.55,86.12,26.04,35.5,51.59,71.65
2011-09-14,13.90357,48.99,63.03,121.46154,63.73,32.8,34.885,86.75,26.5,35.6,52.2,72.64
2011-09-15,14.03429,49.36,64.32,123.69231,64.4,33.81,35.51,88.07,26.99,36.19,52.51,74.01
2011-09-16,14.30357,50.12,65.38,125.61539,64.59,33.43,35.615,88.29,27.12,36.72,52.65,74.55
2011-09-19,14.70107,48.68,64.15,124.46154,64.14,32.49,35.245,88.81,27.21,36.28,52.45,73.7
2011-09-20,14.76607,49.27,63.56,123.38461,64.22,32.25,35.325,89.31,26.98,36.41,52.29,74.01
2011-09-21,14.71929,48.23,61.02,118.30769,63.13,30.34,34.64,87.52,25.99,35.84,51.32,71.97
2011-09-22,14.35071,46.63,58.72,115.69231,61.92,29.27,33.91,85.99,25.06,35.59,50.28,69.24
2011-09-23,14.43929,46.45,59.51,117.0,61.59,29.59,33.71,87.37,25.06,35.88,50.8,69.31
2011-09-26,14.39893,47.56,62.01,119.76923,62.69,31.65,34.38,89.34,25.44,36.36,51.83,71.72
2011-09-27,14.25929,47.08,62.78,121.23077,63.82,31.57,34.785,89.74,25.67,36.89,52.03,72.91
2011-09-28,14.17893,46.47,61.92,118.84615,63.25,30.47,34.03,88.03,25.58,36.84,51.31,72.07
2011-09-29,13.94893,46.72,62.37,122.0,63.9,31.39,34.525,88.78,25.45,37.15,51.93,73.88
2011-09-30,13.61857,44.9,60.51,117.07692,63.69,30.12,33.78,87.82,24.89,36.8,51.9,72.63
2011-10-03,13.37857,43.48,58.25,113.0,62.08,28.65,32.71,86.02,24.53,36.34,51.96,71.15
2011-10-04,13.30357,43.43,59.14,114.30769,62.17,30.26,32.615,86.48,25.34,36.4,52.88,72.83
2011-10-05,13.50893,43.41,59.96,117.46154,62.35,30.84,32.765,85.83,25.89,35.77,52.65,73.95
2011-10-06,13.4775,44.43,61.48,119.46154,62.81,32.38,32.695,87.11,26.34,35.91,52.75,73.89
2011-10-07,13.20714,43.43,61.81,119.23077,63.13,30.7,32.95,87.2,26.25,36.16,53.7,73.56
2011-10-10,13.88607,45.45,64.03,124.15385,64.43,32.3,33.45,88.51,26.94,36.9,54.81,76.28
2011-10-11,14.29607,45.76,63.97,124.15385,63.96,32.3,33.4,89.34,27.0,36.5,54.72,76.27
2011-10-12,14.36393,47.03,64.32,126.15385,64.33,33.2,33.74,88.36,26.96,36.67,55.2,77.16
2011-10-13,14.58679,46.33,63.53,124.76923,64.23,31.6,33.7,89.31,27.18,37.02,55.02,76.37
2011-10-14,15.07143,46.1,63.89,127.69231,64.72,31.89,33.925,89.94,27.27,37.33,55.46,78.11
2011-10-17,14.99964,45.12,61.78,124.84615,63.79,31.04,33.5,88.66,26.98,36.94,54.78,77.47
2011-10-18,15.08,46.68,63.47,128.53847,64.42,32.87,33.37,89.64,27.31,37.24,55.89,78.89
2011-10-19,14.23643,46.13,63.11,127.07692,62.64,32.25,33.515,89.62,27.13,37.05,56.25,78.43
2011-10-20,14.11821,46.19,62.49,127.92308,62.53,33.13,33.56,89.01,27.04,37.1,56.37,78.71
2011-10-21,14.03107,48.46,64.59,125.46154,63.78,33.42,34.095,92.32,27.16,37.42,56.92,80.13
2011-10-24,14.49179,49.92,64.75,126.53846,64.73,34.57,33.935,92.01,27.19,36.93,56.78,80.17
2011-10-25,14.20607,49.42,63.72,124.76923,63.69,33.49,33.475,91.77,26.81,36.19,56.71,79.44
2011-10-26,14.30714,50.45,66.56,125.76923,64.49,34.18,33.735,91.78,26.59,36.81,57.37,81.07
2011-10-27,14.45321,52.06,67.49,133.61539,65.5,37.02,34.285,93.51,27.25,37.66,57.81,81.88
2011-10-28,14.4625,52.1,68.17,132.69231,65.6,36.69,34.465,93.29,26.98,37.63,57.15,81.48
2011-10-31,14.45643,50.62,65.79,128.53847,64.39,34.76,34.16,92.85,26.63,36.98,56.72,78.09
2011-11-01,14.16107,48.99,63.17,123.23077,63.38,32.71,33.52,91.91,25.99,36.47,56.23,75.94
2011-11-02,14.19321,50.32,64.4,125.0,63.64,33.64,33.885,92.53,26.01,36.8,56.86,77.37
2011-11-03,14.39536,51.68,66.19,128.23077,64.34,34.38,34.325,93.0,26.53,37.45,57.42,78.86
2011-11-04,14.29429,51.18,65.8,126.07692,64.12,33.97,33.89,93.81,26.25,37.17,57.5,78.52
2011-11-07,14.27607,51.25,66.29,126.07692,64.0,34.24,34.105,94.62,26.8,37.34,57.94,79.35
2011-11-08,14.50821,51.34,66.65,126.76923,64.86,35.02,34.325,94.6,27.16,37.52,59.32,79.76
2011-11-09,14.11714,49.21,64.55,121.92308,63.53,32.54,33.515,92.65,26.2,36.89,58.05,77.39
2011-11-10,13.75786,49.09,64.83,123.53846,64.12,32.74,33.695,93.26,26.28,37.33,58.13,78.7
2011-11-11,13.73643,50.37,66.92,125.38461,65.25,33.28,34.06,94.76,26.91,37.52,59.2,79.72
2011-11-14,13.545,49.45,67.94,123.84615,64.91,32.55,33.895,94.06,26.76,37.0,58.89,78.96
2011-11-15,13.88679,49.95,67.94,124.61539,64.99,32.7,34.0,94.47,26.74,37.24,57.46,79.09
2011-11-16,13.74179,48.12,66.34,122.69231,64.4,31.47,33.505,93.15,26.07,36.65,56.68,78.25
2011-11-17,13.47893,46.7,66.09,120.30769,63.94,30.49,33.31,92.29,25.54,36.7,56.73,77.86
2011-11-18,13.39071,46.88,67.46,120.38461,63.85,30.62,33.695,92.74,25.3,36.46,57.23,77.9
2011-11-21,13.17893,46.06,65.56,117.23077,62.94,29.91,32.975,92.28,25.0,36.07,56.66,76.91
2011-11-22,13.44679,46.0,64.35,115.30769,62.9,29.41,32.985,92.65,24.79,36.19,56.85,76.03
2011-11-23,13.10679,45.1,62.36,113.30769,61.99,28.38,32.435,91.87,24.47,35.35,56.64,74.58
2011-11-25,12.98464,45.0,62.78,113.07692,61.27,28.48,32.37,92.1,24.3,35.35,56.89,73.9
2011-11-28,13.43286,46.01,64.99,113.84615,62.37,29.16,32.585,93.76,24.87,36.25,57.25,75.84
2011-11-29,13.32857,45.55,65.26,114.76923,62.78,28.56,33.095,93.46,24.84,36.63,58.17,76.93
2011-11-30,13.65,48.04,68.69,122.38461,64.72,30.97,33.615,95.52,25.58,37.73,58.9,80.44
2011-12-01,13.85464,47.79,70.98,122.38461,64.45,30.46,33.415,95.5,25.28,37.77,58.61,79.79
2011-12-02,13.91786,48.23,71.3,123.76923,63.47,32.33,33.19,95.7,25.22,37.85,58.09,79.79
2011-12-05,14.03607,48.78,71.09,125.61539,63.36,33.51,33.155,95.35,25.7,38.05,58.34,80.45
2011-12-06,13.9625,48.56,70.87,128.61539,63.49,33.23,33.34,96.01,25.66,38.32,58.78,80.82
2011-12-07,13.89607,49.16,70.6,128.76923,64.45,34.0,33.39,96.45,25.6,38.31,58.51,81.08
2011-12-08,13.95214,47.81,70.17,125.46154,63.78,32.22,33.365,96.92,25.4,37.81,57.98,79.87
2011-12-09,14.05786,48.8,71.93,129.53847,64.53,33.18,33.785,98.03,25.7,38.43,58.32,81.34
2011-12-12,13.99429,47.89,70.9,126.61539,63.51,32.04,33.445,98.48,25.51,38.35,58.09,80.05
2011-12-13,13.88607,47.39,70.9,126.30769,63.36,31.29,33.24,98.0,25.76,38.26,57.6,80.53
2011-12-14,13.57821,47.08,69.94,127.76923,63.18,31.51,33.13,97.61,25.59,38.26,57.65,79.44
2011-12-15,13.53357,46.42,70.61,129.15384,64.0,31.76,33.445,98.14,25.56,38.42,57.95,80.03
2011-12-16,13.60786,46.88,71.01,130.84616,64.3,31.89,33.72,97.49,26.0,38.78,58.27,80.16
2011-12-19,13.65036,46.04,70.16,129.69231,63.53,30.7,33.685,97.24,25.53,38.63,57.78,79.53
2011-12-20,14.14107,47.92,72.44,132.92308,64.52,32.21,34.2,98.82,26.03,39.21,59.19,82.0
2011-12-21,14.15893,47.49,73.59,136.07692,64.96,32.32,34.785,99.2,25.76,39.23,59.39,83.12
2011-12-22,14.23393,47.63,74.29,138.84616,65.18,33.45,34.595,98.6,25.81,39.29,59.19,84.29
2011-12-23,14.40464,47.95,73.97,140.23077,65.98,33.57,34.97,100.15,26.03,39.98,59.99,85.22
2011-12-27,14.51893,47.66,74.27,138.53847,66.02,33.03,34.94,100.55,26.04,39.99,59.83,85.28
2011-12-28,14.38,46.97,73.26,137.15384,65.45,32.65,34.755,99.58,25.82,39.76,59.73,84.18
2011-12-29,14.46857,47.52,74.11,139.0,65.88,33.42,35.08,100.81,26.02,40.05,59.99,85.27
2011-12-30,14.46429,47.17,73.35,137.76923,65.58,33.25,34.985,100.33,25.96,40.12,59.76,84.76
2012-01-03,14.68679,48.39,74.22,141.23077,65.88,34.98,35.07,98.84,26.77,39.73,60.33,86.0
2012-01-04,14.76571,48.24,74.33,142.76923,65.48,34.95,34.85,99.39,27.4,39.21,59.71,86.02
2012-01-05,14.92964,48.8,73.53,142.69231,65.4,35.68,34.685,99.83,27.68,38.94,59.42,85.76
2012-01-06,15.08571,48.27,73.98,143.46153,64.83,35.36,34.465,100.6,28.11,38.33,59.0,85.12
2012-01-09,15.06179,48.39,74.53,145.07692,64.93,35.3,34.465,99.64,27.74,38.37,59.18,85.5
2012-01-10,15.11571,48.67,75.0,144.0,65.2,36.05,34.67,99.7,27.84,38.57,59.04,85.72
2012-01-11,15.09107,48.95,74.74,145.23077,65.13,36.66,34.03,99.93,27.72,38.9,59.4,85.08
2012-01-12,15.04964,49.65,75.51,145.61539,65.23,36.85,33.785,100.57,28.0,38.92,59.5,84.74
2012-01-13,14.99321,49.76,74.6,144.92308,65.26,35.92,33.495,100.35,28.25,38.92,59.54,84.88
2012-01-17,15.16786,50.22,75.24,144.15384,65.12,34.91,33.675,100.55,28.26,39.02,59.85,85.69
2012-01-18,15.32536,50.56,75.06,146.30769,65.28,36.54,33.795,101.56,28.23,39.01,60.01,86.45
2012-01-19,15.27679,50.95,75.56,147.30769,65.19,36.93,33.725,101.26,28.12,39.0,60.61,87.03
2012-01-20,15.01071,50.04,75.52,147.30769,65.27,37.36,34.045,101.74,29.71,38.97,61.01,87.49
2012-01-23,15.26464,49.44,75.51,145.69231,65.0,37.66,34.265,100.95,29.73,38.4,60.91,87.47
2012-01-24,15.01464,49.23,75.36,144.92308,65.0,37.66,33.95,98.75,29.34,37.79,61.39,87.18
2012-01-25,15.95214,50.17,75.82,147.15384,65.22,37.6,34.215,99.23,29.56,37.69,61.47,87.22
2012-01-26,15.87964,49.98,75.31,146.69231,65.7,37.49,34.005,99.18,29.5,37.34,60.97,86.77
2012-01-27,15.97429,49.85,74.55,146.38461,65.56,37.21,33.72,98.69,29.23,37.21,60.71,85.83
2012-01-30,16.17893,49.12,74.16,145.38461,65.71,37.01,33.73,98.69,29.61,37.61,61.3,85.49
2012-01-31,16.30286,50.14,74.18,143.92308,65.91,37.3,33.765,99.05,29.53,37.66,61.36,83.74
2012-02-01,16.2925,50.62,75.37,144.38461,65.69,37.6,33.925,98.4,29.89,37.8,62.18,83.97
2012-02-02,16.25429,51.16,75.22,144.23077,65.59,37.55,33.915,98.62,29.95,37.56,61.94,83.53
2012-02-03,16.41714,52.25,76.34,146.30769,65.64,38.28,34.04,100.01,30.24,37.84,62.03,84.92
2012-02-06,16.57036,51.81,75.46,146.53847,65.19,38.14,34.015,99.49,30.2,38.14,61.88,85.75
2012-02-07,16.74393,52.13,75.2,147.53847,65.26,37.87,34.275,100.91,30.35,37.92,61.69,86.34
2012-02-08,17.02429,51.64,75.46,148.0,65.24,38.3,34.165,100.05,30.66,37.92,61.62,85.32
2012-02-09,17.61321,52.31,75.9,147.15384,64.89,37.86,33.985,99.99,30.77,37.92,61.96,84.88
2012-02-10,17.62214,51.81,74.95,145.23077,64.6,37.61,33.97,99.47,30.5,37.69,61.9,83.8
2012-02-13,17.95,52.07,74.85,146.69231,64.68,38.3,34.22,99.65,30.58,38.13,61.79,84.42
2012-02-14,18.195,51.96,75.56,145.69231,64.61,37.92,34.45,99.55,30.25,38.04,62.22,84.67
2012-02-15,17.77393,51.52,75.21,144.30769,64.65,37.4,34.2,98.61,30.05,37.83,61.76,84.12
2012-02-16,17.93607,52.87,75.27,146.23077,64.92,38.0,34.43,99.26,31.29,38.05,62.04,85.41
2012-02-17,17.93286,52.86,75.35,148.30769,64.99,38.47,34.525,99.99,31.25,38.46,62.48,85.62
2012-02-21,18.3875,52.85,75.72,149.30769,65.04,38.46,34.41,100.49,31.44,38.49,60.07,86.57
2012-02-22,18.32286,52.79,76.06,149.15384,65.0,38.07,34.625,100.66,31.27,38.21,58.6,86.92
2012-02-23,18.4425,52.67,75.85,148.53847,65.1,38.49,34.59,100.81,31.37,38.13,58.54,87.02
2012-02-24,18.6575,53.33,76.06,148.0,64.46,38.28,34.5,100.32,31.48,38.14,58.79,87.34
2012-02-27,18.77714,54.18,75.21,146.69231,64.45,39.06,34.415,100.36,31.35,38.13,58.46,87.23
2012-02-28,19.12179,53.76,75.16,147.38461,65.18,39.21,34.425,99.78,31.87,38.15,58.93,87.14
2012-02-29,19.37286,52.89,74.95,146.53847,65.08,39.24,34.93,99.28,31.74,38.11,59.08,86.5
2012-03-01,19.44536,53.57,75.08,147.07692,64.83,40.37,34.8,99.25,32.29,38.43,58.82,86.83
2012-03-02,19.47071,52.99,74.9,145.92308,64.77,40.63,34.59,99.5,32.08,38.67,59.01,86.33
2012-03-05,19.04143,52.97,74.13,145.0,64.91,40.4,34.615,99.94,31.8,39.0,59.4,87.01
2012-03-06,18.93786,51.74,72.56,141.69231,64.35,39.32,34.38,99.89,31.56,38.69,58.97,85.86
2012-03-07,18.95321,52.27,73.52,144.38461,64.3,39.95,34.395,100.18,31.84,38.87,59.86,85.83
2012-03-08,19.35679,52.95,74.17,146.38461,64.85,40.44,34.635,96.96,32.01,39.22,59.77,84.83
2012-03-09,19.47036,53.2,73.29,146.46153,64.74,41.03,34.755,96.84,31.99,39.1,60.08,84.3
2012-03-12,19.71429,52.77,73.6,147.15384,65.1,40.54,35.075,96.66,32.04,39.32,60.68,85.55
2012-03-13,20.28929,54.25,74.31,150.69231,65.33,43.39,35.125,96.78,32.67,39.48,61.0,86.86
2012-03-14,21.05643,56.15,75.23,152.23077,65.08,43.58,35.11,97.29,32.77,39.47,61.08,86.02
2012-03-15,20.91286,56.72,75.43,155.07692,65.07,44.7,35.165,98.04,32.85,39.54,61.23,86.09
2012-03-16,20.91321,56.55,75.2,155.38461,65.12,44.57,35.08,97.66,32.6,39.57,60.84,86.44
2012-03-19,21.46786,57.27,75.4,155.46153,65.21,45.0,35.2,97.73,32.2,39.65,60.74,86.99
2012-03-20,21.64143,56.91,75.14,154.38461,64.96,45.38,35.295,97.65,31.99,39.63,60.6,86.6
2012-03-21,21.51786,57.05,75.01,154.38461,64.76,45.12,35.56,96.72,31.91,39.78,60.56,86.01
2012-03-22,21.405,57.29,73.92,152.69231,64.46,44.65,35.71,95.8,32.0,39.66,60.65,85.33
2012-03-23,21.2875,57.25,73.97,152.15384,64.55,45.16,35.745,95.55,32.01,39.42,60.75,85.55
2012-03-26,21.67786,58.66,75.18,154.23077,65.17,46.17,35.95,96.97,32.59,39.33,61.2,87.03
2012-03-27,21.94571,58.22,74.81,154.15384,65.4,45.89,35.935,97.34,32.52,38.66,61.09,86.62
